movieId,imdbId,tmdbId,average_rating,budget,runtime,vote_average,vote_count
,,,,0,99,5.8,7
,,,,0,98,5.9,6
,,,,5000000,120,7.7,5
,,,,0,110,7.4,8
,,,,0,101,8,4
,,,,1500000,84,6.3,73
,,,,0,0,9,1
,,,,4000000,84,5.5,14
,,,,0,124,6.5,63
,,,,0,98,7.3,13
,,,,0,95,5.5,7
,,,,3000000,99,6.2,10
,,,,900000,75,7.4,26
,,,,0,72,6,14
,,,,0,102,8,20
,,,,40000000,110,5.3,270
,,,,40000000,111,6.1,930
,,,,90000000,96,6.5,2213
,,,,14734000,139,6.4,42
,,,,0,114,8,4
,,,,0,94,6,3
,,,,0,82,6.1,9
,,,,0,94,5,1
,,,,0,101,8,2
,,,,0,104,0,1
,,,,7400000,136,7,915
,,,,0,112,6.9,56
,,,,150000000,115,6.6,6678
,,,,0,102,6.3,8
,,,,0,96,6.5,2
,,,,0,83,4.4,4
,,,,0,84,8.2,70
,,,,0,60,8.3,46
,,,,15000000,97,5,61
,,,,0,104,5.3,6
,,,,0,126,7.2,9
,,,,0,57,7.8,43
,,,,0,88,5.5,8
,,,,0,112,6.5,4
,,,,0,82,5.5,2
,,,,0,82,6,3
,,,,12300000,84,5.1,18
,,,,4000000,102,6.6,395
,,,,20000000,91,5.3,168
,,,,0,101,6.7,57
,,,,0,83,7.3,4
,,,,0,83,6.3,9
,,,,0,101,5.9,7
,,,,0,100,6.4,9
,,,,30000000,137,6.5,20
,,,,0,90,8,4
,,,,0,82,7.2,6
,,,,0,137,4.4,8
,,,,0,0,5,1
,,,,0,90,6.5,7
,,,,0,94,4.7,21
,,,,0,123,9,3
,,,,0,104,6,5
,,,,0,103,5,2
,,,,0,90,3.6,14
,,,,0,410,5.6,4
,,,,0,106,6.3,9
,,,,0,94,6.8,7
,,,,0,124,6.1,99
,,,,20000000,336,7.3,36
,,,,0,0,5.2,5
,,,,0,113,8,4
,,,,0,148,5,2
,,,,0,95,7.4,11
,,,,0,95,8,1
,,,,0,90,5.8,3
,,,,0,84,6.4,6
,,,,0,77,6.4,4
,,,,0,98,4.7,3
,,,,0,94,7.8,4
,,,,0,90,3.9,13
,,,,0,119,6,2
,,,,0,83,6.2,10
,,,,560000,117,0,0
,,,,0,75,6.9,7
,,,,0,92,7.3,17
,,,,0,73,6.7,13
,,,,0,87,5.8,3
,,,,0,83,6.2,40
,,,,38000000,120,6.7,879
,,,,0,95,0,0
,,,,0,108,3.7,3
,,,,0,87,6,17
,,,,0,96,6.1,39
,,,,0,150,7.5,27
,,,,0,75,7.4,23
,,,,4600000,100,7.3,94
,,,,0,103,6.9,10
,,,,0,95,6,3
,,,,0,89,7.1,74
,,,,0,83,7.6,9
,,,,6500000,102,6,18
,,,,0,81,6.6,5
,,,,0,92,7,2
,,,,0,95,4.8,13
,,,,0,102,6.9,17
,,,,0,106,6.7,166
,,,,0,99,4.8,5
,,,,12000000,135,5.3,8
,,,,0,96,6.4,14
,,,,125000000,130,7.1,2491
,,,,0,92,7.1,8
,,,,0,95,3.5,3
,,,,0,87,4.8,4
,,,,0,89,6.2,5
,,,,0,72,3.8,3
,,,,0,95,8.7,3
,,,,0,75,6,2
,,,,0,60,7.3,9
,,,,0,71,5.7,13
,,,,19000000,110,5,1
,,,,0,88,4.8,6
,,,,0,82,5.4,38
,,,,0,85,6.1,4
,,,,0,104,5.8,3
,,,,0,75,0,0
,,,,0,100,5.9,26
,,,,0,122,6.3,13
,,,,0,90,8.8,4
,,,,0,78,6.3,21
,,,,0,71,6.5,10
,,,,0,90,5.9,20
,,,,0,88,6.8,15
,,,,0,95,7.5,4
,,,,0,85,6.8,7
,,,,3900000,96,6.7,31
,,,,0,143,6.8,11
,,,,0,100,6.6,5
,,,,0,90,6.2,5
,,,,0,94,5.1,8
,,,,0,95,5.9,33
,,,,0,153,6.6,7
,,,,0,123,6.2,9
,,,,0,144,7.2,9
,,,,0,61,7,4
,,,,0,97,7.5,2
,,,,0,92,6.6,8
,,,,0,89,4.6,17
,,,,6800000,130,7.9,496
,,,,0,95,3.8,5
,,,,0,96,4.6,9
,,,,0,80,3.3,4
,,,,0,93,6,7
,,,,0,96,5.7,3
,,,,0,0,5,1
,,,,0,99,6,12
,,,,0,101,5.8,17
,,,,0,95,4.4,9
,,,,0,90,3.6,5
,,,,0,110,5,1
,,,,18000000,106,6.9,355
,,,,35000000,112,5.9,304
,,,,0,85,5.7,3
,,,,0,95,5.5,2
,,,,0,72,10,1
,,,,32500000,125,6.5,1697
,,,,60000000,87,5.4,710
,,,,0,95,3.6,5
,,,,0,0,6,2
,,,,100000000,150,5.3,20
,,,,0,107,6.1,10
,,,,2500000,100,7.1,7
,,,,9780000,108,7.1,14
,,,,21000000,91,6.2,281
,,,,0,90,6.7,6
,,,,0,86,7,1
,,,,0,84,5.5,4
,,,,0,94,7,1
,,,,0,103,4.4,4
,,,,0,101,6.2,24
,,,,0,82,6,28
,,,,8500000,79,5.3,53
,,,,380000000,136,6.4,5068
,,,,30000000,94,7.4,2049
,,,,0,87,7.2,119
,,,,0,119,7.6,338
,,,,0,94,5.1,6
,,,,0,68,5.8,5
,,,,32000000,139,6.5,1009
,,,,0,107,7,3
,,,,0,79,7.7,6
,,,,0,69,6.4,13
,,,,0,99,7,4
,,,,0,81,1,4
,,,,80000000,102,6.2,3836
,,,,32000000,108,5.7,275
,,,,0,83,7.5,2
,,,,0,75,2,3
,,,,0,110,7.5,3
,,,,0,80,6.4,5
,,,,0,85,5.5,4
,,,,0,104,5.8,11
,,,,0,85,4.6,5
,,,,0,100,7.7,6
,,,,0,99,6.5,31
,,,,0,74,4,12
,,,,0,93,6.3,30
,,,,0,115,8.5,1
,,,,20000000,134,7.2,30
,,,,0,93,4.6,4
,,,,0,89,6.4,33
,,,,0,80,7,2
,,,,0,90,0,0
,,,,0,81,6.5,1
,,,,2000000,120,4.6,19
,,,,0,70,8,2
,,,,4317946,106,7.3,76
,,,,800000,84,6.5,12
,,,,0,102,6.5,5
,,,,0,126,6,12
,,,,0,104,4.3,2
,,,,0,70,6.2,5
,,,,16000000,91,5.3,230
,,,,0,98,6.4,16
,,,,0,86,8.1,8
,,,,0,100,5,2
,,,,0,83,6.9,11
,,,,0,111,7,19
,,,,0,102,6.7,9
,,,,2000000,97,6.6,16
,,,,0,106,5,1
,,,,0,97,6.9,9
,,,,0,94,4.5,2
,,,,0,110,4.3,3
,,,,0,136,5,1
,,,,0,107,6,3
,,,,0,120,6,1
,,,,0,90,7.3,4
,,,,0,91,6,3
,,,,0,94,5.4,9
,,,,0,105,6.3,6
,,,,0,81,7,4
,,,,9500000,104,6.6,314
,,,,0,92,5.4,34
,,,,0,84,5,3
,,,,0,80,7,6
,,,,0,87,7.1,20
,,,,0,92,5.5,20
,,,,0,95,5.8,6
,,,,0,110,6.3,26
,,,,0,0,6,2
,,,,0,75,5.4,113
,,,,2000000,94,4.1,15
,,,,0,102,6.5,11
,,,,2000000,97,6.5,28
,,,,6000000,101,6.3,14
,,,,0,89,6.1,9
,,,,0,101,4.1,10
,,,,0,99,0,0
,,,,3906840,95,6.3,26
,,,,0,60,8,1
,,,,0,104,6.3,4
,,,,14350531,88,6.3,748
,,,,0,128,7.2,166
,,,,0,132,7.1,65
,,,,135000,90,5.6,117
,,,,0,84,7.8,7
,,,,0,97,4.9,17
,,,,0,108,5.1,12
,,,,0,77,6.3,10
,,,,0,90,6.7,15
,,,,150000000,91,6.7,1925
,,,,0,120,6.5,7
,,,,0,86,5.9,6
,,,,0,84,4,1
,,,,160000000,132,7.1,5252
,,,,0,97,7.4,452
,,,,0,96,4.8,9
,,,,0,92,3.1,4
,,,,0,85,5.8,9
,,,,0,72,4.8,4
,,,,0,106,7,1
,,,,0,79,5.2,5
,,,,0,150,0,0
,,,,0,103,6,1
,,,,30000000,98,6,131
,,,,0,81,0,0
,,,,0,90,7.1,21
,,,,0,80,6.8,20
,,,,0,92,0,0
,,,,0,104,4.5,2
,,,,0,115,7.7,7
,,,,5000000,97,6,210
,,,,0,155,3,2
,,,,0,102,5.8,46
,,,,3200000,105,6.8,353
,,,,50000000,112,6.6,2496
,,,,0,99,5.7,56
,,,,0,93,5.5,14
,,,,0,90,7.6,8
,,,,2705100,88,5.7,3
,,,,0,96,6.5,2
,,,,0,152,5.5,2
,,,,0,70,8,1
,,,,0,105,5.4,6
,,,,0,0,0,0
,,,,0,121,6.5,2
,,,,0,103,6.8,4
,,,,0,96,6.6,21
,,,,0,47,8.1,8
,,,,0,54,6.9,7
,,,,9500,71,6,2
,,,,0,74,8,1
,,,,0,98,6.3,2
,,,,0,63,5,1
,,,,0,65,8.8,5
,,,,0,75,6.3,11
,,,,0,96,6.6,4
,,,,0,90,7.8,4
,,,,0,97,6.1,4
,,,,0,125,7,30
,,,,0,96,3.2,3
,,,,0,98,5.8,65
,,,,0,118,5,4
,,,,0,101,4.6,17
,,,,0,87,7.2,47
,,,,0,90,8.2,5
,,,,0,90,6.9,6
,,,,0,60,10,1
,,,,0,0,4,2
,,,,200000000,114,5.1,2551
,,,,0,92,6.2,32
,,,,0,0,3,3
,,,,0,96,8,2
,,,,0,98,4.7,49
,,,,0,68,7.1,58
,,,,4000000,105,5.8,19
,,,,0,120,5.5,3
,,,,0,86,6,16
,,,,0,92,5,1
,,,,55000000,94,5.7,775
,,,,20000000,92,5.4,1634
,,,,0,104,8,1
,,,,20000000,121,6.1,29
,,,,0,96,7.8,4
,,,,0,104,0,0
,,,,0,112,5,1
,,,,0,124,4.5,3
,,,,0,98,6,1
,,,,0,90,4.8,2
,,,,0,85,7,1
,,,,195000000,154,6.1,3351
,,,,30000000,98,5.7,369
,,,,0,0,7,1
,,,,49900000,102,5.2,511
,,,,0,90,6,1
,,,,500000,99,4.9,54
,,,,0,121,6.7,3
,,,,0,85,4.8,2
,,,,0,93,7,1
,,,,0,102,2.5,2
,,,,0,102,7,1
,,,,0,101,7,1
,,,,20000000,91,5.1,14
,,,,5000000,86,7.8,12
,,,,2000000,100,5,2
,,,,2000000,87,4.9,18
,,,,0,178,3.3,2
,,,,0,98,2.7,3
,,,,0,114,3.5,2
,,,,0,89,5.6,40
,,,,0,116,6.2,10
,,,,0,76,5.4,5
,,,,0,120,5.1,8
,,,,0,115,5,1
,,,,0,,3.7,3
,,,,0,86,3,1
,,,,0,94,6.9,24
,,,,0,0,6.5,2
,,,,0,97,6.9,53
,,,,0,88,3.6,4
,,,,0,90,6.3,4
,,,,1000000,80,5.6,5
,,,,0,0,5.5,2
,,,,0,90,5.5,2
,,,,0,88,7.7,3
,,,,0,91,5.9,8
,,,,0,61,6.6,5
,,,,0,64,7.4,5
,,,,0,100,7.1,6
,,,,0,1,7.3,10
,,,,0,80,5,1
,,,,0,90,0,0
,,,,0,90,5.9,18
,,,,0,58,5.8,5
,,,,0,113,6.2,8
,,,,0,0,8,1
,,,,0,91,0,0
,,,,0,65,5,1
,,,,0,80,4.3,3
,,,,32000000,107,6.1,399
,,,,0,119,6.3,31
,,,,0,109,6.5,21
,,,,0,105,6.3,10
,,,,0,114,6.6,9
,,,,0,102,0,0
,,,,0,111,3.3,4
,,,,0,103,4.5,2
,,,,0,72,0,0
,,,,0,87,7.3,3
,,,,0,124,5.7,3
,,,,0,75,5.9,7
,,,,0,0,4.2,3
,,,,1000000,81,5.3,20
,,,,0,95,6.1,17
,,,,80000000,102,5.3,509
,,,,35000000,98,6.4,2341
,,,,425000,90,5.4,42
,,,,0,82,0,0
,,,,200000000,106,5.8,2088
,,,,0,85,6.7,16
,,,,0,103,7.2,9
,,,,0,166,4.7,17
,,,,0,103,6.4,11
,,,,0,101,7.7,3
,,,,0,85,5.4,63
,,,,7000000,107,6.3,35
,,,,0,76,5.6,7
,,,,2100,95,5.6,11
,,,,0,88,5.4,11
,,,,337,89,7.5,6
,,,,10000000,88,5.8,334
,,,,0,98,4.8,8
,,,,0,76,6,8
,,,,0,88,7.1,20
,,,,0,97,7,2
,,,,0,97,6,1
,,,,0,89,7.2,3
,,,,0,95,4.2,5
,,,,0,56,7.3,9
,,,,2500000,110,5,1
,,,,0,88,5.7,13
,,,,0,78,4.7,5
,,,,0,95,7.4,5
,,,,3500000,98,5.3,11
,,,,0,120,6.8,40
,,,,0,100,4.5,3
,,,,0,80,6.3,3
,,,,0,0,7.3,10
,,,,0,126,6,6
,,,,0,94,6.4,16
,,,,0,92,5.9,35
,,,,0,103,5,1
,,,,0,92,6.8,3
,,,,0,107,5.5,12
,,,,0,92,6,2
,,,,0,105,6.6,19
,,,,0,100,6.8,4
,,,,2100000,150,6.4,15
,,,,0,83,5.5,2
,,,,0,90,3.7,13
,,,,0,85,7.5,19
,,,,0,101,5.6,7
,,,,0,111,6.8,17
,,,,0,115,5.6,5
,,,,0,118,0,0
,,,,0,105,0,0
,,,,0,102,4.1,12
,,,,0,88,6.4,7
,,,,0,89,5.9,7
,,,,0,126,7.1,7
,,,,0,95,6,7
,,,,0,0,6,1
,,,,0,103,6.6,8
,,,,0,87,4.5,2
,,,,0,90,6.7,7
,,,,0,131,6,9
,,,,0,0,4.4,7
,,,,0,44,6.5,16
,,,,4090000,102,7,39
,,,,0,0,0,0
,,,,0,99,0,0
,,,,0,71,6,14
,,,,300000,92,4.6,5
,,,,0,104,0,0
,,,,0,87,8.5,2
,,,,0,10,7.1,20
,,,,0,101,7.2,3
,,,,0,300,3,2
,,,,0,115,5.7,11
,,,,20000000,109,6,611
,,,,1000000,94,3.5,2
,,,,0,90,5.3,44
,,,,0,95,6.6,8
,,,,0,93,6.2,136
,,,,125000000,130,7.9,6141
,,,,0,89,6.2,39
,,,,15000000,100,7.4,3832
,,,,0,104,6.4,29
,,,,0,84,6.6,20
,,,,0,113,7.9,12
,,,,134005,104,5.3,22
,,,,140000000,124,6.6,7174
,,,,0,86,4.4,7
,,,,0,83,4.4,5
,,,,50000000,118,7,2522
,,,,0,91,5.5,2
,,,,0,95,7.6,4
,,,,0,91,7.5,2
,,,,0,116,6,1
,,,,0,95,6.5,2
,,,,0,126,8,2
,,,,15000000,107,7,1006
,,,,0,104,5.3,10
,,,,0,93,6.1,47
,,,,0,103,5,66
,,,,0,60,0,0
,,,,0,213,4.4,4
,,,,0,99,5.3,3
,,,,0,91,5.8,2
,,,,0,0,5,3
,,,,0,87,6.3,4
,,,,6000000,96,6.8,378
,,,,2902660,93,6.1,35
,,,,4000000,86,4.8,121
,,,,1200000,90,0,0
,,,,0,0,5.5,4
,,,,30000000,63,6.8,263
,,,,0,79,5.2,18
,,,,0,102,5.9,145
,,,,0,88,5.6,6
,,,,0,90,7.5,4
,,,,0,125,7.3,6
,,,,0,106,5.9,10
,,,,0,112,8,9
,,,,0,67,6.2,8
,,,,0,93,6.1,11
,,,,0,93,5.4,60
,,,,0,95,6,11
,,,,410000,101,3.5,5
,,,,0,129,6.3,8
,,,,0,70,7.5,2
,,,,0,132,8,12
,,,,0,97,5,1
,,,,0,103,7,3
,,,,0,102,6.3,13
,,,,0,114,6.8,3
,,,,0,94,5.3,4
,,,,0,,6,1
,,,,0,88,7.6,27
,,,,0,83,7,4
,,,,0,82,3,5
,,,,0,4,6.9,141
,,,,0,100,6.7,6
,,,,0,88,2.3,15
,,,,0,88,8.2,5
,,,,110000000,103,5.5,1201
,,,,0,0,7,2
,,,,0,84,4.6,7
,,,,0,125,4.3,11
,,,,0,360,4.9,5
,,,,0,272,6.3,3
,,,,20000000,107,4.5,142
,,,,0,95,6.7,6
,,,,1000000,117,1.9,5
,,,,10000000,136,5.7,12
,,,,35000000,109,6.5,2306
,,,,0,125,6.5,4
,,,,0,78,0,0
,,,,0,100,4,3
,,,,0,85,6.1,5
,,,,0,88,4.8,4
,,,,0,75,5,17
,,,,0,102,3.5,5
,,,,0,106,6,1
,,,,0,110,6.1,12
,,,,4700000,108,7.3,38
,,,,0,89,5.4,13
,,,,0,87,4.4,9
,,,,0,140,5,13
,,,,20000000,88,5.3,125
,,,,0,97,0,0
,,,,0,146,0,0
,,,,0,85,0,0
,,,,0,100,4.3,6
,,,,10000000,98,3.1,14
,,,,0,93,0,0
,,,,0,112,6,1
,,,,0,95,4.5,2
,,,,0,105,6,73
,,,,0,63,7,1
,,,,0,72,6,1
,,,,15774948,97,6,496
,,,,0,81,0,0
,,,,0,83,7,14
,,,,0,98,3.8,6
,,,,0,50,6.7,15
,,,,0,147,7,8
,,,,0,180,6.9,7
,,,,2500000,272,6.9,24
,,,,0,80,6.6,18
,,,,0,167,6,4
,,,,0,89,3.5,34
,,,,0,80,7.1,35
,,,,0,103,8,2
,,,,0,103,6.1,7
,,,,0,104,6.8,6
,,,,0,90,6.7,31
,,,,0,90,7.5,2
,,,,0,157,7.3,110
,,,,0,117,6.5,4
,,,,0,98,6,42
,,,,0,121,5.6,28
,,,,0,90,5.7,7
,,,,0,85,6.3,14
,,,,0,103,5.1,7
,,,,0,94,7,2
,,,,0,80,4.6,4
,,,,0,150,7.4,7
,,,,0,125,6.1,14
,,,,0,101,3.8,5
,,,,0,77,7.3,14
,,,,0,85,8,3
,,,,0,98,7.3,12
,,,,0,95,5.3,11
,,,,0,100,4.9,48
,,,,10000000,90,5.9,369
,,,,0,1,4.7,12
,,,,0,52,4.8,2
,,,,0,101,6.5,53
,,,,0,97,8,2
,,,,0,60,7.8,4
,,,,0,107,5,3
,,,,7000000,84,5,86
,,,,9000000,130,4.8,14
,,,,0,28,6.7,11
,,,,0,80,8.5,2
,,,,7000000,96,5.5,323
,,,,0,92,5.5,5
,,,,0,81,6.4,7
,,,,0,90,6.4,202
,,,,0,97,7.3,15
,,,,0,94,6.1,7
,,,,3837625,103,6.3,15
,,,,0,90,6,11
,,,,0,73,5.3,4
,,,,93000000,105,7,4452
,,,,0,105,6.6,44
,,,,0,80,5,1
,,,,0,85,2.8,3
,,,,0,81,7.8,2
,,,,0,93,5.7,5
,,,,0,77,4.8,18
,,,,0,92,6,11
,,,,0,104,3,2
,,,,350000,105,5.4,4
,,,,0,93,5,1
,,,,52000000,112,5.9,753
,,,,0,94,7.1,14
,,,,0,83,6.8,5
,,,,0,90,5.3,3
,,,,25000000,146,7.9,1966
,,,,28000000,83,5.6,537
,,,,0,90,5.8,4
,,,,0,122,4.5,3
,,,,550000,90,6.3,3
,,,,0,105,5,1
,,,,0,103,5.8,2
,,,,0,83,7,1
,,,,9000000,84,6.9,81
,,,,6400000,120,6.5,32
,,,,0,90,6.5,51
,,,,0,71,3.8,4
,,,,0,113,3,3
,,,,0,96,5.3,39
,,,,0,130,6.5,73
,,,,0,107,6.7,3
,,,,0,94,7.3,24
,,,,0,92,4.5,3
,,,,0,110,6.3,4
,,,,0,108,5,3
,,,,0,82,7.2,59
,,,,0,87,5.8,18
,,,,47000000,92,5.9,892
,,,,0,92,6.2,13
,,,,25000000,122,6.2,138
,,,,19000000,108,6,335
,,,,0,95,6.2,10
,,,,0,107,8.2,9
,,,,65000,78,3.7,3
,,,,0,63,5.2,3
,,,,0,62,5.1,4
,,,,0,86,6,1
,,,,7000000,110,7.1,122
,,,,0,104,6.3,4
,,,,0,72,6.8,4
,,,,0,97,6.5,16
,,,,0,165,7.2,3
,,,,0,90,4.6,8
,,,,0,107,6.5,36
,,,,27000000,89,4.4,228
,,,,0,122,8.5,4
,,,,0,0,4.4,4
,,,,0,100,6.7,3
,,,,0,71,6.8,4
,,,,784170,80,6.8,6
,,,,0,91,5.8,10
,,,,0,90,6.8,4
,,,,0,88,5.4,6
,,,,25000000,99,5.4,347
,,,,17000000,106,6,617
,,,,100000,92,6.8,535
,,,,0,104,7.8,13
,,,,0,80,6,2
,,,,0,9,5.7,22
,,,,7000000,106,6.7,218
,,,,0,86,5,3
,,,,0,75,7.5,6
,,,,0,58,5,1
,,,,0,97,6.3,91
,,,,155000,55,7,4
,,,,650000,98,6.2,290
,,,,0,87,6.3,89
,,,,0,108,7,10
,,,,20000000,113,6.2,261
,,,,40000000,108,6.5,848
,,,,0,84,7.9,31
,,,,0,108,4.5,6
,,,,0,75,0,0
,,,,3000000,93,6.7,36
,,,,500000,81,5.1,8
,,,,1300000,105,5.9,8
,,,,0,113,6.5,4
,,,,0,98,5.6,8
,,,,0,97,6.7,9
,,,,13000000,117,7.4,797
,,,,0,94,5.1,47
,,,,0,83,7.6,5
,,,,0,115,5.6,10
,,,,0,90,6.8,12
,,,,0,96,5.5,42
,,,,0,100,4.8,7
,,,,0,60,0,0
,,,,0,96,0,0
,,,,0,99,6,32
,,,,0,119,6.4,45
,,,,90000000,113,5.2,612
,,,,3500000,92,4.3,12
,,,,8000000,104,5.7,139
,,,,0,107,6.6,9
,,,,4500000,94,4.7,21
,,,,10000000,92,4.6,54
,,,,1180000,90,0,0
,,,,0,0,8,2
,,,,0,94,5.7,122
,,,,0,75,5.6,9
,,,,0,95,5.9,8
,,,,0,94,4.3,15
,,,,0,138,7.5,4
,,,,0,109,6.5,7
,,,,0,70,5.1,7
,,,,0,93,6.8,52
,,,,0,98,6.8,5
,,,,0,106,5.8,32
,,,,0,87,5.2,24
,,,,850000,88,3.5,4
,,,,0,95,2.1,69
,,,,0,171,0,0
,,,,0,99,5.5,10
,,,,0,93,8.3,3
,,,,0,81,4.5,3
,,,,0,99,6.8,63
,,,,0,97,6.2,341
,,,,0,93,5.9,8
,,,,0,90,6.7,3
,,,,0,148,6.5,2
,,,,1000000,91,5.8,28
,,,,0,55,0,1
,,,,0,106,5.3,4
,,,,0,117,6,21
,,,,0,81,4.5,2
,,,,0,125,5.7,12
,,,,0,104,6.3,8
,,,,4000000,88,5.9,321
,,,,0,127,6.5,13
,,,,0,281,7,13
,,,,0,110,6.8,8
,,,,500000,93,6.1,10
,,,,5000000,93,7.1,95
,,,,0,0,1.7,3
,,,,0,94,6.1,45
,,,,10000000,98,7,54
,,,,0,112,5.4,14
,,,,0,89,5.2,20
,,,,0,96,6.5,10
,,,,0,91,5.2,104
,,,,0,97,5.5,2
,,,,0,109,8.1,35
,,,,24000000,89,5,142
,,,,0,110,4,3
,,,,0,98,6.2,3
,,,,0,107,5.3,2
,,,,0,93,7,3
,,,,0,89,6.1,8
,,,,0,97,6.6,5
,,,,0,85,3,4
,,,,28000000,91,4.9,134
,,,,0,105,5.8,48
,,,,60000000,106,6.2,1351
,,,,11000000,102,6.7,109
,,,,0,110,6.2,3
,,,,0,90,7.1,16
,,,,10000000,102,5.3,186
,,,,0,102,5.9,7
,,,,0,80,4.5,7
,,,,25000000,110,5.5,147
,,,,50000000,133,7,1409
,,,,160000,88,6.2,5
,,,,0,104,4.8,13
,,,,0,94,6.8,6
,,,,0,98,6,1
,,,,0,97,7.1,49
,,,,0,90,6,1
,,,,0,89,3.5,4
,,,,3850000,93,6.8,98
,,,,0,85,0,0
,,,,0,90,5.5,39
,,,,0,86,6,1
,,,,0,88,6.3,9
,,,,0,155,7.6,83
,,,,8000000,91,6.3,156
,,,,0,124,6.7,44
,,,,0,144,6.4,67
,,,,0,94,6.3,14
,,,,0,78,6.6,107
,,,,0,60,5,5
,,,,0,95,7,8
,,,,0,87,8,9
,,,,0,101,6.3,15
,,,,0,103,5.9,5
,,,,0,170,7.5,4
,,,,0,83,7.3,15
,,,,0,96,6.7,11
,,,,0,93,7.8,5
,,,,0,96,6.4,6
,,,,0,0,6,5
,,,,0,105,5.4,10
,,,,0,105,6,2
,,,,16000000,84,6.4,141
,,,,0,166,6.1,14
,,,,0,106,6.9,4
,,,,0,85,6.6,19
,,,,25000000,121,6.2,231
,,,,0,100,6,3
,,,,0,88,6.7,8
,,,,0,67,8.5,2
,,,,0,50,6.8,4
,,,,0,102,7,2
,,,,0,85,3.5,2
,,,,0,95,2.8,5
,,,,0,78,6.9,7
,,,,0,93,6.9,78
,,,,0,84,6.5,2
,,,,0,120,8,1
,,,,0,93,7.5,2
,,,,0,170,5,8
,,,,0,110,6.4,8
,,,,0,100,6,11
,,,,0,85,5.1,15
,,,,2000000,103,5.2,46
,,,,0,87,5.1,27
,,,,0,113,4.2,5
,,,,0,79,2.5,2
,,,,0,115,7.4,8
,,,,0,67,6,3
,,,,0,0,7,2
,,,,220000000,143,7.4,12000
,,,,0,69,4.8,5
,,,,30000000,127,6.6,856
,,,,800000,123,7.8,474
,,,,15000000,99,6.2,589
,,,,0,75,6,4
,,,,0,97,5.7,11
,,,,0,65,5.1,12
,,,,0,116,5.8,10
,,,,0,122,2.5,2
,,,,25000000,140,7.7,1297
,,,,0,83,7,4
,,,,1000000,89,5.5,41
,,,,0,85,4.8,5
,,,,0,100,6.9,9
,,,,0,66,8.3,2
,,,,0,107,0,0
,,,,12500000,101,6.5,924
,,,,0,0,6.8,2
,,,,0,111,7.5,2
,,,,0,68,5.5,4
,,,,0,85,5.3,2
,,,,0,90,4.7,7
,,,,500000,95,6,214
,,,,66000000,116,6.1,703
,,,,0,96,5,1
,,,,0,93,6.9,46
,,,,6250000,144,5.6,17
,,,,0,94,4.5,2
,,,,17000,106,6.4,54
,,,,8000000,100,7,1287
,,,,0,99,5.2,13
,,,,500000,92,2.3,7
,,,,10000000,92,3.5,17
,,,,275000,58,5.8,10
,,,,0,72,5,1
,,,,0,146,7.4,65
,,,,7000000,112,5.6,17
,,,,0,150,7.4,97
,,,,15000000,100,7.3,1075
,,,,0,112,6,17
,,,,0,95,5.6,9
,,,,0,95,5.3,3
,,,,0,87,5.2,38
,,,,0,0,6.5,1
,,,,0,81,6.7,19
,,,,0,109,7,5
,,,,0,91,5.5,8
,,,,0,82,6,2
,,,,0,75,6,3
,,,,61733,13,6.7,34
,,,,0,118,7.4,20
,,,,0,137,5.3,8
,,,,0,100,5,1
,,,,0,46,6.3,3
,,,,0,88,7,9
,,,,0,92,7.5,7
,,,,0,50,6.8,8
,,,,0,71,7,3
,,,,0,66,6.5,9
,,,,26400000,155,6.5,46
,,,,0,180,8.3,11
,,,,0,120,6.8,4
,,,,0,97,5,1
,,,,0,51,6,1
,,,,0,107,7.4,24
,,,,0,97,5,12
,,,,6000000,101,4.8,18
,,,,0,86,3.5,6
,,,,0,88,5.8,13
,,,,0,20,5.3,4
,,,,0,110,5.7,15
,,,,0,100,6.6,9
,,,,0,98,6.6,8
,,,,0,106,8.3,3
,,,,0,112,7.3,3
,,,,0,74,5,1
,,,,0,104,7,19
,,,,0,84,5.8,7
,,,,5000000,120,7.1,479
,,,,0,113,7,2
,,,,0,93,6.4,29
,,,,0,105,4.4,4
,,,,5000000,121,5,18
,,,,0,100,2.1,14
,,,,4000000,105,7.3,42
,,,,0,60,6,3
,,,,0,54,6.5,1
,,,,0,0,6.8,7
,,,,0,83,4.8,4
,,,,0,93,6,1
,,,,0,94,6,1
,,,,0,84,8.5,2
,,,,0,97,3,1
,,,,0,83,5.3,4
,,,,0,104,5.8,4
,,,,0,114,5.6,27
,,,,0,83,4.3,29
,,,,0,92,6,82
,,,,0,93,5.8,2
,,,,0,111,6.4,6
,,,,0,97,6.7,3
,,,,0,115,3.6,7
,,,,0,81,5.9,10
,,,,0,110,6.5,2
,,,,0,85,6.8,7
,,,,0,90,5.7,5
,,,,0,69,6.4,5
,,,,0,110,6,1
,,,,0,75,6.6,9
,,,,0,90,6.7,3
,,,,0,87,7.3,4
,,,,0,105,5.3,3
,,,,0,102,6.7,20
,,,,0,95,7,22
,,,,0,72,7.9,7
,,,,0,100,6.4,5
,,,,110000000,127,6.6,2749
,,,,0,88,4.6,10
,,,,0,99,6.7,6
,,,,500000,71,6.3,7
,,,,0,94,0,0
,,,,0,94,7,2
,,,,0,60,0,0
,,,,0,78,6,1
,,,,0,89,7.7,15
,,,,0,89,5.7,76
,,,,0,100,5.9,9
,,,,0,90,4.5,4
,,,,0,127,6.5,16
,,,,0,92,0,0
,,,,0,93,8,1
,,,,0,28,7.8,4
,,,,0,,0,0
